주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
302-1-000012,주공5단지앞주차장,공영,노상,충청남도 천안시 서북구 봉정로 127,충청남도 천안시 서북구 성정동 751,30,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시시설관리공단,041-529-5120,36.8134619,127.1413935,2019-02-28,4490000,충청남도 천안시,
302-2-000001,쌍용지하도옆주차장,공영,노외,충청남도 천안시 서북구 미라3길 16,충청남도 천안시 서북구 쌍용동 1178,120,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시시설관리공단,041-529-5120,36.8010241,127.1308965076,2019-02-28,4490000,충청남도 천안시,
302-2-000002,천안역서부광장주차장,공영,노외,충청남도 천안시 서북구 천안천4길 48,충청남도 천안시 서북구 와촌동 106-17,202,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,300,10,100,370,5000,40000,카드+현금,"환승주차장/ 최초30분 300원, 30분초과10분마다100원, 2시간초과10분마다200원 / 경차 및 장애인 50프로할인",충청남도 천안시시설관리공단,041-529-5120,36.8103196209,127.1448263,2019-02-28,4490000,충청남도 천안시,
302-2-000003,일성능수아파트옆주차장,공영,노외,충청남도 천안시 서북구 쌍용16길 31,충청남도 천안시 서북구 쌍용동 655,54,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시시설관리공단,041-529-5120,36.7980285863,127.1222635249,2019-02-28,4490000,충청남도 천안시,
302-2-000005,열린약국옆주차장,공영,노외,충청남도 천안시 서북구 불당대로 275,충청남도 천안시 서북구 쌍용동 1299,13,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시시설관리공단,041-529-5120,36.8003095,127.1256807,2019-02-28,4490000,충청남도 천안시,
302-2-000007,6단지앞주차장,공영,노외,충청남도 천안시 서북구 서부대로 648-23,충청남도 천안시 서북구 성정동 438-3,100,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시시설관리공단,041-529-5120,36.8246621231,127.1352856613,2019-02-28,4490000,충청남도 천안시,
302-2-000008,불당동주차빌딩주차장,공영,노외,충청남도 천안시 서북구 검은들1길 15,충청남도 천안시 서북구 불당동 709,153,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,500,10,200,370,10000,80000,카드+현금,"최초30분 500원, 30분초과10분마다200원, 2시간초과10분마다300원 / 경차 및 장애인 50프로할인",충청남도 천안시시설관리공단,041-529-5120,36.8112188412,127.1095158,2019-02-28,4490000,충청남도 천안시,
302-2-000009,불당택지주차장,공영,노외,충청남도 천안시 서북구 검은들3길 3,충청남도 천안시 서북구 불당동 735,53,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,500,10,200,370,10000,80000,카드+현금,"최초30분 500원, 30분초과10분마다200원, 2시간초과10분마다300원 / 경차 및 장애인 50프로할인",충청남도 천안시시설관리공단,041-529-5120,36.8105433684,127.1110946207,2019-02-28,4490000,충청남도 천안시,
302-2-000010,불당택지주차장,공영,노외,충청남도 천안시 서북구 불당2길 41,충청남도 천안시 서북구 불당동 910,54,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시시설관리공단,041-529-5120,36.8053489078,127.1076715350,2019-02-28,4490000,충청남도 천안시,
302-2-000011,불당택지주차장,공영,노외,충청남도 천안시 서북구 불당2길 24-11,충청남도 천안시 서북구 불당동 970,35,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시시설관리공단,041-529-5120,36.8037354,127.1082744089,2019-02-28,4490000,충청남도 천안시,
302-2-000012,두정역사앞주차장,공영,노외,충청남도 천안시 서북구 두정로 310,충청남도 천안시 서북구 두정동 91-1,53,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,300,10,100,370,5000,40000,카드+현금,"환승주차장/ 최초30분 300원, 30분초과10분마다100원, 2시간초과10분마다200원 / 경차 및 장애인 50프로할인",충청남도 천안시시설관리공단,041-529-5120,36.8317619096,127.1510367531,2019-02-28,4490000,충청남도 천안시,
302-2-000016,5단지시장주차장,공영,노외,충청남도 천안시 서북구 양지21길 31,충청남도 천안시 서북구 성정동 736-7,29,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,500,10,200,370,10000,80000,현금,,충청남도 천안시성정5단지시장상인회,041-000-0000,36.8126333,127.1392105,2019-02-28,4490000,충청남도 천안시,
302-2-000020,외국인산업단지내주차장,공영,노외,충청남도 천안시 서북구 성성동 511-9,충청남도 천안시 서북구 성성동 511-9,86,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시시설관리공단,041-529-5120,36.8385618,127.1166445315,2019-02-28,4490000,충청남도 천안시,
302-2-000026,동일하이빌아파트입구주차장,공영,노외,충청남도 천안시 서북구 봉서산1길 39,충청남도 천안시 서북구 쌍용동 2114,18,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시시설관리공단,041-529-5120,36.8070510138,127.1182077682,2019-02-28,4490000,충청남도 천안시,
302-2-000030,신선지구주차장,공영,노외,충청남도 천안시 서북구 성환읍 성환11길 34-4,충청남도 천안시 서북구 성환읍 성환리 357-10,22,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시시설관리공단,041-529-5120,,,2019-02-28,4490000,충청남도 천안시,
302-2-000034,두정동 1366 주차장,공영,노외,충청남도 천안시 서북구 두정상가7길 12,충청남도 천안시 서북구 두정동 1366,24,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시시설관리공단,041-529-5120,,,2019-02-28,4490000,충청남도 천안시,
302-2-000035,성거읍 천흥리 주차장,공영,노외,충청남도 천안시 서북구 성거읍 성거길 80,충청남도 천안시 서북구 성거읍 천흥리 430-5,40,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시시설관리공단,041-529-5120,,,2019-02-28,4490000,충청남도 천안시,
302-3-000001,천안시청주차장,공영,부설,충청남도 천안시 서북구 번영로 156,충청남도 천안시 서북구 불당동 234-1,348,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-5305,36.8161284110,127.1130483214,2019-02-28,4490000,충청남도 천안시,
302-3-000002,서북구청 주차장,공영,부설,충청남도 천안시 서북구 성거읍 봉주로 75,충청남도 천안시 서북구 성거읍 신월리 343-1,249,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6043,36.8787138086,127.1559971995,2019-02-28,4490000,충청남도 천안시,
302-3-000003,성환읍사무소주차장,공영,부설,충청남도 천안시 서북구 성환읍 성환13길 7,충청남도 천안시 서북구 성환읍 성환리 274-1,56,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-5758,36.9181614033,127.1343912368,2019-02-28,4490000,충청남도 천안시,
302-3-000004,직산읍사무소주차장,공영,부설,충청남도 천안시 서북구 직산읍 삼은4길 2,충청남도 천안시 서북구 직산읍 삼은리 76-189,62,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6818,36.8789484776,127.1501021718,2019-02-28,4490000,충청남도 천안시,
302-3-000005,입장면사무소주차장,공영,부설,충청남도 천안시 서북구 입장면 입장로 129,충청남도 천안시 서북구 입장면 하장리 77-1,32,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6845,36.9129563855,127.2212251,2019-02-28,4490000,충청남도 천안시,
302-3-000006,성정2동주민센터주차장,공영,부설,충청남도 천안시 서북구 서부1길 57,충청남도 천안시 서북구 성정동 647-3,16,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6884,36.8238558059,127.1374898,2019-02-28,4490000,충청남도 천안시,
302-3-000007,쌍용1동 주차장,공영,부설,충청남도 천안시 서북구 미라10길 21,충청남도 천안시 서북구 쌍용동 1030,9,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6901,36.8040163,127.1305234,2019-02-28,4490000,충청남도 천안시,
302-3-000008,쌍용2동 주차장,공영,부설,충청남도 천안시 서북구 쌍용14길 70,충청남도 천안시 서북구 쌍용동 183-1,21,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6925,36.7962244,127.1235021853,2019-02-28,4490000,충청남도 천안시,
302-3-000009,쌍용3동주차장,공영,부설,충청남도 천안시 서북구 월봉로 138,충청남도 천안시 서북구 쌍용동 1950,24,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6945,36.8029362,127.1191837,2019-02-28,4490000,충청남도 천안시,
302-3-000010,부성1동주민센터주차장,공영,부설,충청남도 천안시 서북구 부대중앙길 51,충청남도 천안시 서북구 부대동 133-21,13,2,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6981,36.8427466766,127.1522288260,2019-02-28,4490000,충청남도 천안시,
302-3-000011,부성2동주민센터주차장,공영,부설,충청남도 천안시 서북구 부성7길 39-5,충청남도 천안시 서북구 두정동 1040,6,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6691,36.8373358723,127.1379222995,2019-02-28,4490000,충청남도 천안시,
302-3-000013,성거읍사무소주차장,공영,부설,충청남도 천안시 서북구 성거읍 봉주로 469,충청남도 천안시 서북구 성거읍 저리 57-26,49,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6781,36.8778209986,127.1987438813,2019-02-28,4490000,충청남도 천안시,
302-3-000015,성정1동주민센터주차장,공영,부설,충청남도 천안시 서북구 성정8길 5,충청남도 천안시 서북구 성정동 694-9,56,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6864,36.8179437,127.1413260261,2019-02-28,4490000,충청남도 천안시,
302-3-000016,성정1동주민자치센터주차장,공영,부설,충청남도 천안시 서북구 성정7길 34,충청남도 천안시 서북구 성정동 696-7,10,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6864,36.8175221,127.1403271,2019-02-28,4490000,충청남도 천안시,
302-3-000017,성정1동공영주차장,공영,부설,충청남도 천안시 서북구 선영7길 18-6,충청남도 천안시 서북구 성정동 131-14,52,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-6864,36.8156942867,127.1444851,2019-02-28,4490000,충청남도 천안시,
302-3-000038,쌍용도서관주차장,공영,부설,충청남도 천안시 서북구 월봉4로 153,충청남도 천안시 서북구 쌍용동 121-2,50,2,5부제,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-3731,36.8004079249,127.1146208409,2019-02-28,4490000,충청남도 천안시,
302-3-000039,성거도서관주차장,공영,부설,충청남도 천안시 서북구 성거읍 천흥3길 3,충청남도 천안시 서북구 천흥리 432-3,17,2,5부제,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-3734,36.8716284310,127.2010113414,2019-02-28,4490000,충청남도 천안시,
302-3-000041,두정도서관주차장,공영,부설,충청남도 천안시 서북구 부성3길 9,충청남도 천안시 서북구 두정동 985,46,2,5부제,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-3733,36.8345967377,127.1345767309,2019-02-28,4490000,충청남도 천안시,
302-3-000043,시민문화여성회관주차장,공영,부설,충청남도 천안시 서북구 성정중4길 29,충청남도 천안시 서북구 성정동 1179,44,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-3741,36.8273354,127.1362858323,2019-02-28,4490000,충청남도 천안시,
302-3-000044,두정문화회관주차장,공영,부설,충청남도 천안시 서북구 봉정로 343,충청남도 천안시 서북구 두정동 1503,52,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-3744,36.8325479340,127.1450507,2019-02-28,4490000,충청남도 천안시,
302-3-000045,신부문화회관주차장,공영,부설,충청남도 천안시 서북구 신부2길 12,충청남도 천안시 서북구 신부동 471-1,20,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-3743,36.8176597,127.1594536,2019-02-28,4490000,충청남도 천안시,
302-3-000046,성환문화회관주차장,공영,부설,충청남도 천안시 서북구 성환읍 성진로 15,충청남도 천안시 서북구 성환읍 성월리 79,170,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,충청남도 천안시청,041-521-3745,36.9125359625,127.1366795575,2019-02-28,4490000,충청남도 천안시,
156-2-000014,서촌공영주차장,공영,노외,대구광역시 달서구 새방로 43,대구광역시 달서구 용산동 438-2,75,3,미시행,평일,10:00,19:00,00:00,00:00,00:00,00:00,유료,30,200,10,100,,2000,20000,현금,,대구시설공단,,35.8629533167,128.522211583,2019-01-01,6270000,대구광역시,
156-2-000013,월촌공원주차장,공영,노외,대구광역시 달서구 상인로 68-4,대구광역시 달서구 상인동 1559,157,기타,미시행,평일+토요일+공휴일,08:00,20:00,08:00,20:00,08:00,20:00,유료,60,1000,,1000,,2000,20000,현금,,대구시설공단,,35.812763,128.548952064,2019-01-01,6270000,대구광역시,
156-1-000015,달서대로주차장,공영,노상,대구광역시 달서구 달서대로 411,대구광역시 달서구 호림동 16,132,3,미시행,평일+토요일+공휴일,10:00,21:00,10:00,21:00,10:00,21:00,유료,30,200,10,100,,2000,0,현금,,대구시설공단,1577-6446,35.8358511,128.4913926,2019-01-01,6270000,대구광역시,
150-2-000001,경상감영공원주차장,공영,노외,대구광역시 중구 경상감영길 99,대구광역시 중구 포정동 21,61,1,미시행,평일+토요일+공휴일,07:30,23:00,07:30,23:00,07:30,23:00,유료,30,800,10,400,,8000,100000,"현금,카드",,대구시설공단,053-253-6444,35.8726754822,128.5916853623,2019-01-01,6270000,대구광역시,
150-1-000002,삼덕네거리남편주차장,공영,노상,대구광역시 중구 동덕로 80,대구광역시 중구 대봉동 654-1,69,1,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,1000,10,500,,,,현금,,대구시설공단,1577-6446,35.861918,128.6035616,2019-01-01,6270000,대구광역시,
150-2-000003,서문주차장,공영,노외,대구광역시 중구 큰장로26길 45,대구광역시 중구 대신동 115-378,660,1,미시행,평일+토요일+공휴일,07:00,19:30,07:00,19:30,07:00,19:30,유료,30,500,10,250,0,0,0,"현금,카드",,대구시설공단,053-255-4451,35.8689086323,128.5807810,2019-01-01,6270000,대구광역시,
150-2-000004,약령시동편주차장,공영,노외,대구광역시 중구 중앙대로77길 49,대구광역시 중구 종로2가 39-1,28,1,미시행,평일+토요일+공휴일,08:00,19:00,08:00,19:00,08:00,19:00,유료,30,500,10,250,,,0,현금,,대구시설공단,,35.8681749538,128.590975,2019-01-01,6270000,대구광역시,
